"Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
2783.74177251425,2213.7606068784,3353.72293815011,1912.0308039137,3655.4527411148
2769.39921778306,1963.36442625725,3575.43400930887,1536.67538196495,4002.12305360117
2743.80314371471,1756.63262089684,3730.97366653258,1234.05611258343,4253.55017484599
2755.85980149184,1615.9829673159,3895.73663566778,1012.56862081509,4499.15098216858
3067.96074443942,1793.54607367428,4342.37541520455,1118.91169856065,5017.00979031818
3424.83285591794,2028.78618440876,4820.87952742712,1289.76371749255,5559.90199434333
3585.50953394225,2077.61037783057,5093.40869005393,1279.37678224036,5891.64228564414
3572.32114826892,1960.31202268285,5184.330273855,1106.96593834729,6037.67635819056
3427.6738918012,1717.88239078617,5137.46539281623,812.77344365727,6042.57433994514
3623.76807312519,1821.49158686853,5426.04455938186,867.42404591833,6380.11210033206
4054.84818187003,2164.60637488233,5945.08998885773,1163.97280597875,6945.72355776131
3793.06118725077,1818.7695054432,5767.35286905834,773.64262044852,6812.47975405302
3762.69452255971,1707.78790647589,5817.60113864352,619.986053075817,6905.40299204359
3350.93647070994,1218.46026760814,5483.41267381175,89.5955552609975,6612.27738615889
3410.37957056009,1203.05804600461,5617.70109511557,34.5726137870902,6786.18652733309
3729.44979847029,1449.73888067032,6009.16071627026,242.932818443869,7215.96677849672
3499.77688955636,1149.90552611817,5849.64825299455,-94.0412325288678,7093.59501164158
3253.39347638551,835.396582120072,5671.39037065095,-444.613654116512,6951.40060688753
3293.8708742128,809.615948355199,5778.1258000704,-505.469171092357,7093.21091951796
3487.02660691304,938.235502758328,6035.81771106775,-411.013005825007,7385.06621965109
3733.16099712419,1121.42792336098,6344.89407088741,-261.140051255937,7727.46204550432
3937.77195621013,1264.57850930826,6610.965403112,-150.524621547678,8026.06853396794
4294.26391836081,1560.99174740353,7027.5360893181,114.084861152641,8474.44297556899
4318.9529782925,1526.89454113542,7111.01141544957,48.8680853498026,8589.03787123519
4426.77346710351,1577.14123250368,7276.40570170335,68.6370493725334,8784.90988483449
4564.17859831845,1658.11297131672,7470.24422532017,119.734754802294,9008.6224418346
4690.47348332342,1729.04967298972,7651.89729365712,161.366604391961,9219.58036225487
3707.63670565049,691.870710023206,6723.40270127777,-904.579373784626,8319.85278508561
3360.31151251382,291.165361488705,6429.45766353893,-1333.54246966494,8054.16549469258
3950.97311316955,829.359483598659,7072.58674274043,-823.122952959731,8725.06917929882
3843.79887840587,670.585174872305,7017.01258193943,-1009.21269084128,8696.81044765301
3711.74688272405,487.758860993257,6935.73490445484,-1218.91730517825,8642.41107062635
3930.08391819639,656.108915201695,7204.05892119107,-1077.02876043167,8937.19659682444
3314.2370352765,-8.9731410747541,6637.44721162776,-1768.17434310419,8396.64841365719
4121.57430185897,749.847825382123,7493.30077833582,-1035.0363545421,9278.18495826004
4408.93970431162,989.385202896935,7828.49420572631,-820.817604046452,9638.69701266969
4344.36064393185,877.637905650656,7811.08338221305,-957.53425760479,9646.2555454685
4348.23196884111,834.974207149494,7861.48973053272,-1024.83210946244,9721.29604714465
4375.54688367851,816.362474848755,7934.73129250826,-1067.75594017499,9818.84970753201
4303.74634455223,699.220410115464,7908.272278989,-1208.90035869178,9816.39304779625
4601.00178113026,951.697632666102,8250.30592959442,-980.127290787241,10182.1308530478
4474.85136294291,781.311824239124,8168.39090164669,-1173.92990030479,10123.6326261906
4185.07575260039,447.824372248967,7922.32713295181,-1530.55700350229,9900.70850870307
3838.01756320967,57.5597290434083,7618.47539737593,-1943.69376175714,9619.72888817649
3695.03097648362,-128.145058160815,7518.20701112805,-2152.01219830696,9542.0741512742
3647.87944951396,-217.542719906863,7513.30161893478,-2263.7736129112,9559.53251193911
3556.58000881915,-350.631542123597,7463.79155976189,-2418.98439741867,9532.14441505697
4127.99241615649,179.433734841131,8076.55109747184,-1910.80696912797,10166.7918014409
4109.25733503461,119.78002393716,8098.73464613205,-1992.12169419539,10210.6363642646
3833.5574645924,-196.423028131077,7863.53795731588,-2329.76583545792,9996.88076464272
