"date","load"
2011-01-01,5465.44608314208
2011-01-02,5435.78771921752
2011-01-03,5537.25933431996
2011-01-04,5374.47015503263
2011-01-05,5229.76995781505
2011-01-06,5431.69643929532
2011-01-07,5300.8736222565
2011-01-08,5505.11934265813
2011-01-09,5477.52385481489
2011-01-10,5420.08286567736
2011-01-11,5280.29287438736
2011-01-12,5232.1280955733
2011-01-13,5459.34907887103
2011-01-14,5438.20520428449
2011-01-15,5551.52348086393
2011-01-16,5636.68530573312
2011-01-17,5574.1730171954
2011-01-18,5438.84022294204
2011-01-19,5387.79911103852
2011-01-20,5537.49584261823
2011-01-21,5390.87713935081
2011-01-22,5414.28905238927
2011-01-23,5389.61071608485
2011-01-24,5388.77515449156
2011-01-25,5430.91806248259
2011-01-26,5353.48490297388
2011-01-27,5368.34957875523
2011-01-28,5216.73961055504
2011-01-29,5285.53740284643
2011-01-30,5414.86720709872
2011-01-31,5410.39721330727
2011-02-01,5290.88021282684
2011-02-02,5216.25297538227
2011-02-03,5248.46022855522
2011-02-04,5236.5737178242
2011-02-05,5398.00782854801
2011-02-06,5272.28855350093
2011-02-07,5283.34494923592
2011-02-08,5205.09360593992
2011-02-09,5138.61338827065
2011-02-10,5222.72514012728
2011-02-11,5111.86912469406
2011-02-12,5159.91337532752
2011-02-13,5205.69222393839
2011-02-14,5213.34863658857
2011-02-15,5157.76389407883
2011-02-16,5104.803779237
2011-02-17,5140.53061137771
2011-02-18,5140.43212151399
2011-02-19,5161.48947306963
2011-02-20,5159.43386383294
2011-02-21,5125.75115108184
2011-02-22,5070.50291739132
2011-02-23,5057.49891040367
2011-02-24,5087.63302807369
2011-02-25,5004.56604599096
2011-02-26,5148.25754988472
2011-02-27,5095.22827820065
2011-02-28,5087.94803659983
