"date","load"
2011-01-01,5124.50058839934
2011-01-02,5036.76355631873
2011-01-03,5184.36719306507
2011-01-04,5152.11155474929
2011-01-05,5121.90492404556
2011-01-06,5123.44467714569
2011-01-07,4973.17433297817
2011-01-08,5124.14026994238
2011-01-09,5116.59514719209
2011-01-10,5095.69553582433
2011-01-11,5008.61578386028
2011-01-12,4980.51108070069
2011-01-13,5091.5842302844
2011-01-14,4987.21264239691
2011-01-15,5114.58697677837
2011-01-16,5281.0936455135
2011-01-17,5262.95236914014
2011-01-18,5105.23458549488
2011-01-19,5043.01677398627
2011-01-20,5098.0264979353
2011-01-21,4957.34874910783
2011-01-22,5049.77860375695
2011-01-23,5045.73502093455
2011-01-24,4980.73344882367
2011-01-25,5202.51523996366
2011-01-26,5269.47040652146
2011-01-27,5206.92245292355
2011-01-28,4910.29354358814
2011-01-29,5036.01319514134
2011-01-30,5363.85880681092
2011-01-31,5363.68239096844
2011-02-01,5334.79333778832
2011-02-02,5328.23777147791
2011-02-03,5439.58064116785
2011-02-04,5536.40446331229
2011-02-05,5648.18767852931
2011-02-06,5501.87143758188
2011-02-07,5406.7716173919
2011-02-08,5233.84888640999
2011-02-09,5094.11381179919
2011-02-10,5424.10462717454
2011-02-11,5496.00022490515
2011-02-12,5531.70230483766
2011-02-13,5376.66280546227
2011-02-14,5261.33297687899
2011-02-15,5255.83922866279
2011-02-16,5224.00812211849
2011-02-17,5309.78721963153
2011-02-18,5239.8784048122
2011-02-19,5126.9820281266
2011-02-20,5219.59954566154
2011-02-21,5236.8477928325
2011-02-22,5141.26714172535
2011-02-23,5230.93859309579
2011-02-24,5285.91463952031
2011-02-25,5187.11745449173
2011-02-26,5254.47082294829
2011-02-27,5170.53438909574
2011-02-28,4984.78004088109
