"date","load"
2011-01-01,5275.84828404607
2011-01-02,5186.54942146765
2011-01-03,5239.14307644491
2011-01-04,5192.42316719045
2011-01-05,5218.33764914386
2011-01-06,5414.70917173109
2011-01-07,5441.85887725486
2011-01-08,5623.81384965934
2011-01-09,5614.83855497031
2011-01-10,5623.0459541094
2011-01-11,5637.90126171059
2011-01-12,5715.15491049816
2011-01-13,5925.66568338518
2011-01-14,5921.96729095885
2011-01-15,6115.80407186457
2011-01-16,6224.52592301191
2011-01-17,6247.39178394131
2011-01-18,6248.13761679987
2011-01-19,6331.29104563889
2011-01-20,6478.8554608288
2011-01-21,6501.4104271321
2011-01-22,6667.81260221301
2011-01-23,6724.36523982636
2011-01-24,6784.65999581136
2011-01-25,6838.45433418712
2011-01-26,6937.49619208836
2011-01-27,7044.87884633159
2011-01-28,7094.80408682825
2011-01-29,7267.76866228815
2011-01-30,7321.22099644674
2011-01-31,7356.43473801553
2011-02-01,7397.25201348855
2011-02-02,7505.48468445265
2011-02-03,7624.12813589476
2011-02-04,7675.02332065345
2011-02-05,7842.00266846929
2011-02-06,7886.94186624494
2011-02-07,7911.83773461694
2011-02-08,7940.2569020774
2011-02-09,8007.2053826147
2011-02-10,8089.67746668724
2011-02-11,8139.90122143425
2011-02-12,8291.41075132769
2011-02-13,8315.52414900109
2011-02-14,8328.31604805785
2011-02-15,8351.07520952824
2011-02-16,8392.30494961635
2011-02-17,8448.58567936577
2011-02-18,8476.61308623475
2011-02-19,8605.88577076915
2011-02-20,8614.24179134867
2011-02-21,8611.76037891354
2011-02-22,8618.22579504003
2011-02-23,8643.85763930155
2011-02-24,8684.57213207083
2011-02-25,8695.6739905205
2011-02-26,8801.17206643818
2011-02-27,8785.74384163561
2011-02-28,8764.55997387598
