"date","load"
2011-01-01,4969.63528050359
2011-01-02,5018.72073578094
2011-01-03,5177.29569798621
2011-01-04,5168.24026329102
2011-01-05,5134.23152120572
2011-01-06,5109.19509319563
2011-01-07,4997.75130968172
2011-01-08,5120.0230200272
2011-01-09,5149.95869002271
2011-01-10,5199.86999771982
2011-01-11,5156.71172026948
2011-01-12,5148.84476341241
2011-01-13,5263.15566001792
2011-01-14,5170.23694324521
2011-01-15,5382.7129782374
2011-01-16,5508.55140591394
2011-01-17,5558.24976395515
2011-01-18,5467.60900778081
2011-01-19,5488.61387732398
2011-01-20,5565.09318550878
2011-01-21,5543.98624230873
2011-01-22,5613.2463241474
2011-01-23,5626.46141538296
2011-01-24,5627.98680015694
2011-01-25,5777.13118747584
2011-01-26,5952.64481542368
2011-01-27,5916.50166095374
2011-01-28,5752.544915736
2011-01-29,5866.89297135771
2011-01-30,6103.32972220007
2011-01-31,6203.28148979754
2011-02-01,6243.11584291523
2011-02-02,6274.13757829334
2011-02-03,6345.39707671369
2011-02-04,6442.64640591882
2011-02-05,6590.40382262057
2011-02-06,6580.29502807661
2011-02-07,6457.23983803689
2011-02-08,6373.57493083704
2011-02-09,6280.56540142135
2011-02-10,6555.38506456285
2011-02-11,6692.70733262379
2011-02-12,6765.27202009784
2011-02-13,6625.94020564501
2011-02-14,6567.73684977453
2011-02-15,6571.22517742247
2011-02-16,6585.02330172569
2011-02-17,6689.30779718826
2011-02-18,6595.13865112905
2011-02-19,6644.90490579442
2011-02-20,6689.83356698192
2011-02-21,6736.89722013296
2011-02-22,6601.12410187813
2011-02-23,6708.71998019898
2011-02-24,6834.9970044412
2011-02-25,6760.93702513236
2011-02-26,6799.08327643454
2011-02-27,6766.86089483216
2011-02-28,6617.46037911545
