"date","load"
2011-01-01,4999.92524782697
2011-01-02,5106.30683576736
2011-01-03,5323.77318253494
2011-01-04,5346.02410463681
2011-01-05,5290.7112917751
2011-01-06,5230.24765807158
2011-01-07,5075.08315574113
2011-01-08,5237.08730755476
2011-01-09,5361.89587737391
2011-01-10,5466.37180108187
2011-01-11,5412.03237482007
2011-01-12,5380.23854890861
2011-01-13,5448.09353128285
2011-01-14,5355.9633417239
2011-01-15,5597.90139218452
2011-01-16,5765.68308871427
2011-01-17,5875.3018029328
2011-01-18,5774.83751635425
2011-01-19,5768.22098847932
2011-01-20,5875.24872254102
2011-01-21,5784.1533473029
2011-01-22,5880.00011526697
2011-01-23,5871.00865872998
2011-01-24,5867.66241569865
2011-01-25,6151.85917813877
2011-01-26,6276.61527096246
2011-01-27,6247.72529234218
2011-01-28,5946.27387761891
2011-01-29,6126.02097240286
2011-01-30,6497.52680757379
2011-01-31,6613.03451572472
2011-02-01,6606.8725180432
2011-02-02,6545.35490412516
2011-02-03,6637.36669480101
2011-02-04,6756.23358130736
2011-02-05,6986.2783158017
2011-02-06,6896.61783157338
2011-02-07,6824.60680713974
2011-02-08,6702.78189886644
2011-02-09,6536.92250051145
2011-02-10,6913.00649343504
2011-02-11,6970.99692255127
2011-02-12,7033.62283788158
2011-02-13,6891.91414437983
2011-02-14,6878.45898368944
2011-02-15,6889.0145363812
2011-02-16,6861.68128384081
2011-02-17,6994.94915153088
2011-02-18,6862.6059824938
2011-02-19,6850.67510339386
2011-02-20,6930.52909801291
2011-02-21,7004.10029645893
2011-02-22,6857.93530272728
2011-02-23,6981.38944343006
2011-02-24,7127.31713170168
2011-02-25,6978.85772896795
2011-02-26,7064.72102285397
2011-02-27,6991.39192190015
2011-02-28,6840.56197870389
