"date","load"
2011-01-01,5111.11056762044
2011-01-02,5119.25238092774
2011-01-03,5371.90860203337
2011-01-04,5463.4490195205
2011-01-05,5563.49740534066
2011-01-06,5692.58605204889
2011-01-07,5655.44217718432
2011-01-08,5859.12215369641
2011-01-09,5846.89716121593
2011-01-10,5913.58908572844
2011-01-11,5928.30857141038
2011-01-12,5979.12057467813
2011-01-13,6172.14770405986
2011-01-14,6075.17642377602
2011-01-15,6291.65219726265
2011-01-16,6477.72371151933
2011-01-17,6508.13144492809
2011-01-18,6450.85912064923
2011-01-19,6486.81005975132
2011-01-20,6571.704312677
2011-01-21,6526.45394177961
2011-01-22,6760.46455136151
2011-01-23,6838.53276723752
2011-01-24,6869.47889982534
2011-01-25,7116.43184628074
2011-01-26,7236.7416671468
2011-01-27,7265.37101180878
2011-01-28,7106.89457756283
2011-01-29,7337.73235353499
2011-01-30,7583.47373007795
2011-01-31,7648.92434339181
2011-02-01,7751.30492369714
2011-02-02,7865.30353362855
2011-02-03,8043.5295323402
2011-02-04,8124.03095568578
2011-02-05,8207.52350310856
2011-02-06,8208.13053930041
2011-02-07,8205.4013531305
2011-02-08,8192.4527849782
2011-02-09,8223.7192808529
2011-02-10,8515.86527741817
2011-02-11,8624.89284716726
2011-02-12,8720.44489128944
2011-02-13,8623.31853528164
2011-02-14,8631.50547591201
2011-02-15,8711.07026060431
2011-02-16,8761.06600850572
2011-02-17,8891.27499836743
2011-02-18,8856.50302967142
2011-02-19,8893.07967884344
2011-02-20,9001.3560014891
2011-02-21,9057.15634350544
2011-02-22,9040.03022679566
2011-02-23,9126.48901519625
2011-02-24,9187.81532462791
2011-02-25,9165.24043279878
2011-02-26,9239.90891689469
2011-02-27,9238.86231967785
2011-02-28,9163.65278333716
