"date","load"
2011-01-01,5014.55612082537
2011-01-02,5012.92338162197
2011-01-03,5155.13990493852
2011-01-04,5107.79856252034
2011-01-05,5063.32673946759
2011-01-06,5081.3637260609
2011-01-07,4964.62535535302
2011-01-08,5089.93381147901
2011-01-09,5090.26316586397
2011-01-10,5111.83176568313
2011-01-11,5059.74478937081
2011-01-12,5058.6713335113
2011-01-13,5202.87167480845
2011-01-14,5084.04502331519
2011-01-15,5289.66598357239
2011-01-16,5422.48480904296
2011-01-17,5445.61115498354
2011-01-18,5340.68458782736
2011-01-19,5363.99150961702
2011-01-20,5443.16655392588
2011-01-21,5396.92486358605
2011-01-22,5460.65718922794
2011-01-23,5468.32778497214
2011-01-24,5463.97098787238
2011-01-25,5595.03202613349
2011-01-26,5762.58382043136
2011-01-27,5724.21257204392
2011-01-28,5564.1593931639
2011-01-29,5672.46690537679
2011-01-30,5879.33343851079
2011-01-31,5954.04105131527
2011-02-01,5985.44814037368
2011-02-02,6032.46964082478
2011-02-03,6098.92328800742
2011-02-04,6176.34699518158
2011-02-05,6317.0462579774
2011-02-06,6306.8027079795
2011-02-07,6184.96842647137
2011-02-08,6107.78238953274
2011-02-09,6033.2950386826
2011-02-10,6272.07204129222
2011-02-11,6392.61317437443
2011-02-12,6467.7025493685
2011-02-13,6341.71884404439
2011-02-14,6280.7771565931
2011-02-15,6287.38437266076
2011-02-16,6305.42657123933
2011-02-17,6390.14415069559
2011-02-18,6304.33347030528
2011-02-19,6358.64081609379
2011-02-20,6398.8579844509
2011-02-21,6434.13502475022
2011-02-22,6319.13692839156
2011-02-23,6423.00467929079
2011-02-24,6529.66352943561
2011-02-25,6463.41606319734
2011-02-26,6505.91186601397
2011-02-27,6475.91039646902
2011-02-28,6336.99360681347
