"date","load"
2011-01-01,4939.46712743733
2011-01-02,5024.5190967068
2011-01-03,5211.31424741915
2011-01-04,5238.92296480207
2011-01-05,5240.97051097196
2011-01-06,5239.03896375518
2011-01-07,5147.35505650932
2011-01-08,5288.20343410544
2011-01-09,5322.81050486414
2011-01-10,5369.96969357798
2011-01-11,5333.13898060783
2011-01-12,5329.52748262102
2011-01-13,5439.32435195817
2011-01-14,5343.73133568478
2011-01-15,5561.19011970368
2011-01-16,5683.7978930213
2011-01-17,5725.38195081939
2011-01-18,5637.40939487573
2011-01-19,5661.77196574566
2011-01-20,5730.58204225733
2011-01-21,5709.64925174238
2011-01-22,5784.75238087451
2011-01-23,5798.44342904136
2011-01-24,5791.14213541679
2011-01-25,5940.02459437467
2011-01-26,6118.16582495568
2011-01-27,6075.70392678445
2011-01-28,5909.36823276437
2011-01-29,6031.17373837261
2011-01-30,6267.74473170614
2011-01-31,6360.48617988434
2011-02-01,6402.92132653611
2011-02-02,6434.09343403889
2011-02-03,6496.27614018367
2011-02-04,6592.00479978499
2011-02-05,6746.57574913745
2011-02-06,6735.5484627351
2011-02-07,6607.12176393193
2011-02-08,6526.3154328626
2011-02-09,6433.81135715965
2011-02-10,6700.78842278454
2011-02-11,6837.42371834367
2011-02-12,6917.5029398534
2011-02-13,6778.18999069049
2011-02-14,6713.22297488501
2011-02-15,6718.58877171803
2011-02-16,6734.13808490715
2011-02-17,6831.90742791529
2011-02-18,6736.17697165623
2011-02-19,6792.62485113255
2011-02-20,6835.55837038126
2011-02-21,6875.15129626991
2011-02-22,6741.55791750409
2011-02-23,6851.22713873385
2011-02-24,6970.56227415483
2011-02-25,6895.50353784182
2011-02-26,6941.00465777165
2011-02-27,6907.55945071366
2011-02-28,6751.32746274886
