"date","load"
2011-01-01,5006.86319933688
2011-01-02,5074.2823908553
2011-01-03,5282.64966758098
2011-01-04,5189.38395125991
2011-01-05,5035.06163400284
2011-01-06,5021.53463180561
2011-01-07,4794.61157147751
2011-01-08,4920.61799473367
2011-01-09,5009.67450964193
2011-01-10,5075.3202865595
2011-01-11,4948.1306376814
2011-01-12,4869.2638825723
2011-01-13,4986.03252140706
2011-01-14,4842.92244050477
2011-01-15,5031.49411813981
2011-01-16,5186.34088766407
2011-01-17,5267.78445439742
2011-01-18,5101.23535973883
2011-01-19,5059.44604641616
2011-01-20,5186.7284822139
2011-01-21,5027.55140338706
2011-01-22,4993.77171430526
2011-01-23,4947.31938351064
2011-01-24,4945.76924553093
2011-01-25,5154.57672230764
2011-01-26,5252.13813575842
2011-01-27,5191.28770448048
2011-01-28,4850.85652767868
2011-01-29,4928.06422336268
2011-01-30,5275.88867223532
2011-01-31,5395.93066709337
2011-02-01,5325.71810804894
2011-02-02,5219.40326805248
2011-02-03,5259.71559869601
2011-02-04,5336.22658302788
2011-02-05,5557.14199911587
2011-02-06,5440.20997111458
2011-02-07,5350.35348715797
2011-02-08,5193.79926284107
2011-02-09,4978.45760754813
2011-02-10,5307.9342140496
2011-02-11,5319.14083680584
2011-02-12,5336.68945138668
2011-02-13,5215.51485593906
2011-02-14,5199.86546238021
2011-02-15,5169.16204119706
2011-02-16,5112.51226881943
2011-02-17,5219.21348283208
2011-02-18,5068.60312716012
2011-02-19,5032.06419414957
2011-02-20,5083.4033738635
2011-02-21,5157.16858434567
2011-02-22,4981.71472613402
2011-02-23,5093.93892157098
2011-02-24,5250.11454901297
2011-02-25,5071.49803578505
2011-02-26,5139.32607905158
2011-02-27,5060.22258132888
2011-02-28,4928.12231276611
