"date","load"
2011-01-01,5234.55748581261
2011-01-02,5028.64289113082
2011-01-03,5107.66891153891
2011-01-04,4953.36415874045
2011-01-05,4860.26150813867
2011-01-06,5065.54743930759
2011-01-07,4968.20235556126
2011-01-08,5083.88000180901
2011-01-09,4898.39940753582
2011-01-10,4790.22867669172
2011-01-11,4654.42036284929
2011-01-12,4616.03167788469
2011-01-13,4903.81376356505
2011-01-14,4856.36252368558
2011-01-15,4902.35544574781
2011-01-16,4962.72115028158
2011-01-17,4821.24560924231
2011-01-18,4666.96970503269
2011-01-19,4617.5970467317
2011-01-20,4696.21859064066
2011-01-21,4633.10157983307
2011-01-22,4648.06470860844
2011-01-23,4673.73830135228
2011-01-24,4677.60647438019
2011-01-25,4616.09447385076
2011-01-26,4596.53115144387
2011-01-27,4581.61480118905
2011-01-28,4548.06526337436
2011-01-29,4533.82225245271
2011-01-30,4553.46599614642
2011-01-31,4541.63902713058
2011-02-01,4513.99032296765
2011-02-02,4574.10462810732
2011-02-03,4630.72530217473
2011-02-04,4609.23346555027
2011-02-05,4560.96531079279
2011-02-06,4527.6230507677
2011-02-07,4467.41335721715
2011-02-08,4414.83341267473
2011-02-09,4440.53075086096
2011-02-10,4486.50109979665
2011-02-11,4524.32440743463
2011-02-12,4527.43854042512
2011-02-13,4512.20988535986
2011-02-14,4455.06244736967
2011-02-15,4401.80846406316
2011-02-16,4396.96257161517
2011-02-17,4431.92444928653
2011-02-18,4472.50311019709
2011-02-19,4503.62732862641
2011-02-20,4497.27608113822
2011-02-21,4441.72103983173
2011-02-22,4376.80385033592
2011-02-23,4339.23827539801
2011-02-24,4337.7427921284
2011-02-25,4361.57691976521
2011-02-26,4392.32443909975
2011-02-27,4398.6959278685
2011-02-28,4360.2255622506
