"date","load"
2011-01-01,4875.48442634895
2011-01-02,4975.93160350097
2011-01-03,5164.12054541114
2011-01-04,5216.36230711485
2011-01-05,5195.1373289191
2011-01-06,5055.3524734667
2011-01-07,4927.82387111941
2011-01-08,5002.01406865423
2011-01-09,5112.73476488645
2011-01-10,5200.87679819093
2011-01-11,5136.0359838242
2011-01-12,5075.84507707657
2011-01-13,5074.26837040779
2011-01-14,4912.2342696407
2011-01-15,5128.76904458988
2011-01-16,5276.60995573887
2011-01-17,5366.29744997312
2011-01-18,5224.64559854636
2011-01-19,5210.99374972923
2011-01-20,5224.20981850084
2011-01-21,5183.56336946967
2011-01-22,5180.64246870251
2011-01-23,5165.93652947205
2011-01-24,5119.06026304753
2011-01-25,5320.13038430323
2011-01-26,5541.67844128306
2011-01-27,5414.79225954795
2011-01-28,5129.85512669404
2011-01-29,5214.20657651349
2011-01-30,5560.40923707108
2011-01-31,5682.89324561601
2011-02-01,5704.50823415953
2011-02-02,5663.92429609637
2011-02-03,5680.18549797773
2011-02-04,5814.32543725718
2011-02-05,5970.31976823254
2011-02-06,5947.2009827126
2011-02-07,5741.06773707744
2011-02-08,5582.98066179915
2011-02-09,5366.47530558059
2011-02-10,5722.2966744177
2011-02-11,5906.56871007546
2011-02-12,5932.45433320387
2011-02-13,5705.55674910141
2011-02-14,5607.88839473739
2011-02-15,5597.80283913281
2011-02-16,5577.04461436747
2011-02-17,5676.60352279463
2011-02-18,5499.20627088877
2011-02-19,5488.59333773095
2011-02-20,5560.51989747833
2011-02-21,5638.97879638119
2011-02-22,5422.32143580518
2011-02-23,5577.12291308596
2011-02-24,5737.0501765376
2011-02-25,5612.06944658412
2011-02-26,5597.96790629078
2011-02-27,5554.06680080441
2011-02-28,5321.89516199666
