"date","load"
2011-01-01,5262.61610893051
2011-01-02,5277.59427544392
2011-01-03,5441.72385349462
2011-01-04,5475.41569384971
2011-01-05,5542.21672377921
2011-01-06,5778.88018652542
2011-01-07,5797.41283105598
2011-01-08,5991.71513690764
2011-01-09,5957.13065703698
2011-01-10,5990.01731762063
2011-01-11,5998.04747598094
2011-01-12,6049.93697431668
2011-01-13,6289.45222571564
2011-01-14,6301.86570456021
2011-01-15,6446.18889619566
2011-01-16,6529.77166972814
2011-01-17,6545.63707331772
2011-01-18,6546.83863947483
2011-01-19,6600.48803224609
2011-01-20,6737.4111680257
2011-01-21,6755.17191423985
2011-01-22,6892.31706623033
2011-01-23,6971.67862985583
2011-01-24,7063.57123623529
2011-01-25,7109.12405359199
2011-01-26,7179.08384502847
2011-01-27,7273.8330661515
2011-01-28,7302.18952500617
2011-01-29,7427.90259809627
2011-01-30,7502.5355394215
2011-01-31,7587.81757705875
2011-02-01,7653.07663513701
2011-02-02,7754.02825533549
2011-02-03,7874.21216735198
2011-02-04,7904.59045951931
2011-02-05,8005.39579512827
2011-02-06,8043.96389898844
2011-02-07,8100.43401081606
2011-02-08,8144.64260313102
2011-02-09,8219.22510509298
2011-02-10,8325.94501378656
2011-02-11,8376.34054596109
2011-02-12,8492.26858456562
2011-02-13,8529.17452188369
2011-02-14,8571.21556470506
2011-02-15,8599.40924526839
2011-02-16,8646.99980896588
2011-02-17,8736.2072152759
2011-02-18,8771.16289807647
2011-02-19,8884.00203884629
2011-02-20,8905.57827806583
2011-02-21,8930.99615169495
2011-02-22,8937.7403536882
2011-02-23,8953.22351765621
2011-02-24,9006.83508530173
2011-02-25,9017.95546274446
2011-02-26,9115.33705427547
2011-02-27,9128.22237310774
2011-02-28,9146.92847280491
