"date","load"
2011-01-01,5229.7175078813
2011-01-02,5331.12743408284
2011-01-03,5522.40813274861
2011-01-04,5416.95133860047
2011-01-05,5275.34542688106
2011-01-06,5385.89505985527
2011-01-07,5236.8008498886
2011-01-08,5443.48957985657
2011-01-09,5501.43461908912
2011-01-10,5548.14469447265
2011-01-11,5443.7864453098
2011-01-12,5405.78452871778
2011-01-13,5599.41656399163
2011-01-14,5508.65998024797
2011-01-15,5770.13993622865
2011-01-16,5908.18432528189
2011-01-17,5937.81491024724
2011-01-18,5815.83113785328
2011-01-19,5822.91795385594
2011-01-20,5978.57236688478
2011-01-21,5866.42442730926
2011-01-22,5945.43089516933
2011-01-23,5923.98686416973
2011-01-24,5941.50104422091
2011-01-25,6100.90650407776
2011-01-26,6135.3882383014
2011-01-27,6137.3718513055
2011-01-28,5931.22082243636
2011-01-29,6091.6800081136
2011-01-30,6296.69386297319
2011-01-31,6371.62063493173
2011-02-01,6314.96358104537
2011-02-02,6246.89332389712
2011-02-03,6287.31939156605
2011-02-04,6313.61978093273
2011-02-05,6539.64458595393
2011-02-06,6484.48844655231
2011-02-07,6450.79430118395
2011-02-08,6403.63488668422
2011-02-09,6325.54572643721
2011-02-10,6511.4915992949
2011-02-11,6459.67267984427
2011-02-12,6528.95363427425
2011-02-13,6505.20068072991
2011-02-14,6564.0839405724
2011-02-15,6551.73786212204
2011-02-16,6524.42435597635
2011-02-17,6610.64516981428
2011-02-18,6526.6672794233
2011-02-19,6631.8563031976
2011-02-20,6652.90246366341
2011-02-21,6671.60896691784
2011-02-22,6559.69367956315
2011-02-23,6614.22988439922
2011-02-24,6720.19326872676
2011-02-25,6607.35246992136
2011-02-26,6733.13811712212
2011-02-27,6700.55192434414
2011-02-28,6666.12977884303
