"date","load"
2011-01-01,4982.40407974522
2011-01-02,4947.78119340757
2011-01-03,5065.42774855168
2011-01-04,5124.62724260973
2011-01-05,5200.73130727432
2011-01-06,5172.40899455492
2011-01-07,5114.57427389957
2011-01-08,5168.32812952147
2011-01-09,5117.19551417785
2011-01-10,5080.33859810657
2011-01-11,5060.25967637489
2011-01-12,5065.58732280152
2011-01-13,5103.82208227243
2011-01-14,5032.68384969105
2011-01-15,5066.23674487341
2011-01-16,5138.94565483831
2011-01-17,5102.80606779164
2011-01-18,5022.12290374517
2011-01-19,4994.30598023573
2011-01-20,4974.14424077756
2011-01-21,4932.26073245275
2011-01-22,4975.17721572004
2011-01-23,4985.02066377206
2011-01-24,4922.17502891061
2011-01-25,5024.30551210336
2011-01-26,5133.25022121624
2011-01-27,5066.70162636994
2011-01-28,4920.24087208918
2011-01-29,4957.12885570426
2011-01-30,5136.95732499359
2011-01-31,5126.79016290567
2011-02-01,5161.06943784856
2011-02-02,5220.85995275839
2011-02-03,5290.29607362505
2011-02-04,5367.62756458835
2011-02-05,5371.74996368814
2011-02-06,5300.36090894211
2011-02-07,5182.09825223917
2011-02-08,5064.82743129672
2011-02-09,4988.82020167525
2011-02-10,5201.09058240183
2011-02-11,5336.76673054539
2011-02-12,5355.72910973647
2011-02-13,5200.58554806232
2011-02-14,5050.64363712826
2011-02-15,5050.35486024776
2011-02-16,5057.15145637874
2011-02-17,5103.16330851427
2011-02-18,5061.13757834387
2011-02-19,4967.57051880565
2011-02-20,5018.31258304152
2011-02-21,5018.63111160063
2011-02-22,4953.40273077744
2011-02-23,5026.057534652
2011-02-24,5050.45702032066
2011-02-25,5017.47859806295
2011-02-26,5008.75808872491
2011-02-27,4955.13776265353
2011-02-28,4777.3108455788
