"date","load"
2011-01-01,5332.2603230482
2011-01-02,5399.81648676502
2011-01-03,5557.94190418089
2011-01-04,5408.09168364579
2011-01-05,5215.92350715138
2011-01-06,5301.03043549767
2011-01-07,5128.13916864529
2011-01-08,5316.58481447038
2011-01-09,5370.06987600239
2011-01-10,5387.77206622929
2011-01-11,5233.62929796003
2011-01-12,5152.50590149304
2011-01-13,5324.92175021123
2011-01-14,5210.87697537297
2011-01-15,5454.22642435083
2011-01-16,5591.89830566809
2011-01-17,5585.59752029787
2011-01-18,5407.68609919506
2011-01-19,5373.51251560131
2011-01-20,5499.04047566641
2011-01-21,5356.4384399943
2011-01-22,5390.31391396563
2011-01-23,5345.35485018393
2011-01-24,5323.46158589727
2011-01-25,5461.09566922765
2011-01-26,5457.02338029241
2011-01-27,5408.74572869776
2011-01-28,5159.30526279364
2011-01-29,5284.11837867092
2011-01-30,5494.19449085733
2011-01-31,5538.32343462892
2011-02-01,5435.19555992781
2011-02-02,5318.36777715615
2011-02-03,5315.82718317018
2011-02-04,5330.3013249426
2011-02-05,5531.65144098452
2011-02-06,5452.64037310571
2011-02-07,5379.13639533985
2011-02-08,5291.96206729758
2011-02-09,5169.36602390277
2011-02-10,5335.9294911832
2011-02-11,5267.84409205002
2011-02-12,5298.45767029795
2011-02-13,5260.98259851239
2011-02-14,5298.5138607082
2011-02-15,5257.85061432895
2011-02-16,5199.83017614694
2011-02-17,5261.52180749709
2011-02-18,5164.47892042303
2011-02-19,5242.84726777781
2011-02-20,5263.46633442772
2011-02-21,5263.84291132969
2011-02-22,5119.38971164709
2011-02-23,5161.63075192601
2011-02-24,5253.53892493376
2011-02-25,5131.89475995166
2011-02-26,5241.29001624043
2011-02-27,5209.48332165892
2011-02-28,5158.01263112959
