"date","load"
2011-01-01,5145.36982492023
2011-01-02,5198.23287862625
2011-01-03,5376.41108132528
2011-01-04,5288.87401761894
2011-01-05,5136.28337890182
2011-01-06,5140.34022304468
2011-01-07,4938.68216100935
2011-01-08,5200.0521383615
2011-01-09,5300.1986828058
2011-01-10,5368.53688160497
2011-01-11,5253.74654963052
2011-01-12,5205.21849468327
2011-01-13,5393.04129415115
2011-01-14,5339.15446690005
2011-01-15,5658.21267012247
2011-01-16,5841.57963010063
2011-01-17,5919.10015882072
2011-01-18,5777.40573462293
2011-01-19,5765.161125621
2011-01-20,5946.19009533947
2011-01-21,5854.910575399
2011-01-22,5957.86402263831
2011-01-23,5955.33187551717
2011-01-24,5970.42720422643
2011-01-25,6203.03888098349
2011-01-26,6328.74063084265
2011-01-27,6312.95313755419
2011-01-28,6031.01955587257
2011-01-29,6224.67022206484
2011-01-30,6610.3682370607
2011-01-31,6748.82393806434
2011-02-01,6709.42633489723
2011-02-02,6643.58462646587
2011-02-03,6736.68305320418
2011-02-04,6862.28807262337
2011-02-05,7181.42274710571
2011-02-06,7081.0778767712
2011-02-07,6988.02093628922
2011-02-08,6849.48145999061
2011-02-09,6674.25962230887
2011-02-10,7057.95533196465
2011-02-11,7117.96069986962
2011-02-12,7238.41596172711
2011-02-13,7132.78572367408
2011-02-14,7107.24374841131
2011-02-15,7081.56515831157
2011-02-16,7051.26740960538
2011-02-17,7203.51626665541
2011-02-18,7095.46282913303
2011-02-19,7161.55411656888
2011-02-20,7221.82020271009
2011-02-21,7276.51014185886
2011-02-22,7091.42603734575
2011-02-23,7207.96888237291
2011-02-24,7387.2634653385
2011-02-25,7232.65792319966
2011-02-26,7392.09971092561
2011-02-27,7316.4500367929
2011-02-28,7159.85975769014
