"date","load"
2011-01-01,5195.78133754159
2011-01-02,5191.90172916867
2011-01-03,5303.64992148275
2011-01-04,5145.4912176439
2011-01-05,4998.04472726573
2011-01-06,5180.65340860918
2011-01-07,5103.72414465309
2011-01-08,5304.35038248576
2011-01-09,5320.54235789448
2011-01-10,5348.46383608221
2011-01-11,5242.90433802987
2011-01-12,5222.32912247012
2011-01-13,5492.25700707072
2011-01-14,5415.98022138113
2011-01-15,5723.5824140515
2011-01-16,5846.26075328756
2011-01-17,5858.7622239476
2011-01-18,5744.93360974591
2011-01-19,5801.18718742957
2011-01-20,5978.13149093553
2011-01-21,5970.61892086972
2011-01-22,6043.71954993338
2011-01-23,6055.57446124094
2011-01-24,6109.33546464574
2011-01-25,6131.79777932567
2011-01-26,6229.74063732176
2011-01-27,6261.20095479878
2011-01-28,6226.88053103121
2011-01-29,6364.97955465421
2011-01-30,6443.86167773117
2011-01-31,6539.9246480298
2011-02-01,6515.18548579619
2011-02-02,6517.53617985699
2011-02-03,6541.21676922318
2011-02-04,6565.75303138513
2011-02-05,6779.55667002161
2011-02-06,6844.08158374012
2011-02-07,6771.01356960237
2011-02-08,6772.55664316858
2011-02-09,6757.65139290099
2011-02-10,6842.31032230851
2011-02-11,6869.3885390029
2011-02-12,6977.79141161403
2011-02-13,6982.39976515574
2011-02-14,7036.83357082396
2011-02-15,7001.37400084237
2011-02-16,7001.24147954832
2011-02-17,7069.60993478563
2011-02-18,7019.01388998672
2011-02-19,7249.84565013538
2011-02-20,7225.04827940036
2011-02-21,7218.80459092592
2011-02-22,7080.03394342737
2011-02-23,7106.60857013803
2011-02-24,7220.51939771056
2011-02-25,7179.20271806599
2011-02-26,7277.09589290397
2011-02-27,7288.84301501108
2011-02-28,7263.15936510786
