"date","load"
2011-01-01,5078.92511037609
2011-01-02,5317.98794979567
2011-01-03,5466.76566393012
2011-01-04,5470.67557324518
2011-01-05,5432.75290163631
2011-01-06,5517.48189677719
2011-01-07,5525.90036805436
2011-01-08,5690.6981216908
2011-01-09,5801.97565767235
2011-01-10,5876.58567348449
2011-01-11,5841.98466368618
2011-01-12,5836.13067717792
2011-01-13,5938.26479715423
2011-01-14,5928.85885601242
2011-01-15,6206.73061940974
2011-01-16,6260.68447860842
2011-01-17,6319.08831756817
2011-01-18,6291.25593809753
2011-01-19,6364.96021858124
2011-01-20,6485.97180608681
2011-01-21,6541.70934022982
2011-01-22,6619.12203517889
2011-01-23,6615.76528143379
2011-01-24,6641.24936211227
2011-01-25,6678.34626866184
2011-01-26,6770.42911227772
2011-01-27,6803.91735292986
2011-01-28,6799.34659591193
2011-01-29,6946.24184625312
2011-01-30,7009.19573595089
2011-01-31,7095.36919887003
2011-02-01,7079.13644162396
2011-02-02,7031.51744205638
2011-02-03,7014.15666580085
2011-02-04,7056.30315364055
2011-02-05,7283.58960485595
2011-02-06,7344.01274101113
2011-02-07,7275.93449200613
2011-02-08,7290.76178599076
2011-02-09,7252.46643798563
2011-02-10,7312.8376390287
2011-02-11,7326.01275388271
2011-02-12,7427.64535330759
2011-02-13,7423.61982690957
2011-02-14,7475.11441427261
2011-02-15,7441.16302322791
2011-02-16,7431.62056304458
2011-02-17,7484.22977993869
2011-02-18,7417.30465371853
2011-02-19,7629.75085168185
2011-02-20,7586.89475888635
2011-02-21,7573.5216309462
2011-02-22,7437.47686094125
2011-02-23,7462.13517863716
2011-02-24,7568.87534032656
2011-02-25,7514.72388666408
2011-02-26,7596.36090169873
2011-02-27,7590.37365567033
2011-02-28,7554.91093975605
