"date","load"
2011-01-01,5024.91732930366
2011-01-02,5077.65435160491
2011-01-03,5326.59188155488
2011-01-04,5250.24538288971
2011-01-05,5075.03676870528
2011-01-06,4953.23227262669
2011-01-07,4641.81131066874
2011-01-08,4761.31392741569
2011-01-09,4832.11507302963
2011-01-10,4916.54958560829
2011-01-11,4789.40382646796
2011-01-12,4700.2223697707
2011-01-13,4796.71575258144
2011-01-14,4600.58053633123
2011-01-15,4811.06620861446
2011-01-16,5008.62346636244
2011-01-17,5088.90890280613
2011-01-18,4894.71166147552
2011-01-19,4829.97544124804
2011-01-20,4915.75009098264
2011-01-21,4709.19327968123
2011-01-22,4718.91189293539
2011-01-23,4672.91670049805
2011-01-24,4649.16685955017
2011-01-25,4979.26276567409
2011-01-26,5093.69027525695
2011-01-27,4978.38795998826
2011-01-28,4515.72274184515
2011-01-29,4627.14363780648
2011-01-30,5074.07238803152
2011-01-31,5202.85651597901
2011-02-01,5173.07532373486
2011-02-02,5081.59715986219
2011-02-03,5154.24461205909
2011-02-04,5244.24696746484
2011-02-05,5421.98110635761
2011-02-06,5273.46385247027
2011-02-07,5157.37989876004
2011-02-08,4984.30248395645
2011-02-09,4761.88164167087
2011-02-10,5209.3189438635
2011-02-11,5251.54692090456
2011-02-12,5242.8364396569
2011-02-13,5046.79354529421
2011-02-14,5024.04427842313
2011-02-15,5037.90689243545
2011-02-16,4999.40619753503
2011-02-17,5146.04481452106
2011-02-18,4961.42474686927
2011-02-19,4881.84993629274
2011-02-20,4991.44769782871
2011-02-21,5097.62450826898
2011-02-22,4921.86090499548
2011-02-23,5082.78431755065
2011-02-24,5250.71168157545
2011-02-25,5054.50416018344
2011-02-26,5113.92228655486
2011-02-27,5042.98934693188
2011-02-28,4877.96129946783
