"date","load"
2011-01-01,5010.48787398278
2011-01-02,5064.67191821347
2011-01-03,5273.56094692068
2011-01-04,5224.88222724891
2011-01-05,5057.47597354289
2011-01-06,4877.00697798803
2011-01-07,4610.02485030584
2011-01-08,4778.64551084113
2011-01-09,4941.80088876371
2011-01-10,5047.58591488621
2011-01-11,4914.3254582121
2011-01-12,4815.44639894363
2011-01-13,4854.6752845518
2011-01-14,4701.85017604452
2011-01-15,4998.27991640158
2011-01-16,5227.30505270602
2011-01-17,5340.3661994255
2011-01-18,5136.38520001153
2011-01-19,5070.33873940348
2011-01-20,5165.96266770623
2011-01-21,5003.97046664952
2011-01-22,5073.69321543397
2011-01-23,5027.61165875228
2011-01-24,4968.94167174631
2011-01-25,5344.00073672839
2011-01-26,5474.64755604815
2011-01-27,5363.1002998187
2011-01-28,4887.39576649868
2011-01-29,5079.87511799512
2011-01-30,5605.46457137733
2011-01-31,5725.05956736139
2011-02-01,5664.18498540049
2011-02-02,5522.66523988359
2011-02-03,5600.02469907934
2011-02-04,5757.51663381875
2011-02-05,6030.74501608434
2011-02-06,5871.61707500587
2011-02-07,5714.46311938682
2011-02-08,5487.72910800344
2011-02-09,5197.56402631504
2011-02-10,5707.62082945446
2011-02-11,5780.85598679386
2011-02-12,5810.57486580827
2011-02-13,5581.49282682473
2011-02-14,5524.29521228649
2011-02-15,5508.303330494
2011-02-16,5435.24479332594
2011-02-17,5590.06921590435
2011-02-18,5389.55411516979
2011-02-19,5319.25872399813
2011-02-20,5436.30089742788
2011-02-21,5522.07337608456
2011-02-22,5282.24788360898
2011-02-23,5446.4461744476
2011-02-24,5632.01186104072
2011-02-25,5417.47840183876
2011-02-26,5503.76688025168
2011-02-27,5400.76859187925
2011-02-28,5159.76597463075
