"date","load"
2011-01-01,5060.11736748069
2011-01-02,5016.16912968096
2011-01-03,5252.65753183415
2011-01-04,5290.15451141981
2011-01-05,5291.45456448799
2011-01-06,5284.06767831579
2011-01-07,5108.67788800918
2011-01-08,5312.44872166095
2011-01-09,5361.10165892561
2011-01-10,5433.32676446968
2011-01-11,5386.44015023334
2011-01-12,5379.34102815778
2011-01-13,5521.54835865145
2011-01-14,5437.94939333798
2011-01-15,5618.55926602105
2011-01-16,5837.84399019481
2011-01-17,5919.06630237
2011-01-18,5801.8796906308
2011-01-19,5758.85260284811
2011-01-20,5875.3542111028
2011-01-21,5739.20157652118
2011-01-22,5898.55827207704
2011-01-23,5935.64742954052
2011-01-24,5941.46152696247
2011-01-25,6286.77390295713
2011-01-26,6404.40471030573
2011-01-27,6395.1691092311
2011-01-28,6044.20543856275
2011-01-29,6242.94665689965
2011-01-30,6707.43501369937
2011-01-31,6808.27639036254
2011-02-01,6835.02722134946
2011-02-02,6848.18558767985
2011-02-03,7050.12801980456
2011-02-04,7197.82045461246
2011-02-05,7374.7468504512
2011-02-06,7225.28753158801
2011-02-07,7198.97976426676
2011-02-08,7036.09566256708
2011-02-09,6889.44948137321
2011-02-10,7379.91874579375
2011-02-11,7482.53624017803
2011-02-12,7556.88975848029
2011-02-13,7392.47348284772
2011-02-14,7329.58408359685
2011-02-15,7367.78007793698
2011-02-16,7357.00775793305
2011-02-17,7530.11074713524
2011-02-18,7445.19678140913
2011-02-19,7323.64343327977
2011-02-20,7467.08118218604
2011-02-21,7562.14179150413
2011-02-22,7473.2636355538
2011-02-23,7607.44559336136
2011-02-24,7729.25972214969
2011-02-25,7597.30483744179
2011-02-26,7702.34443747757
2011-02-27,7611.83658124644
2011-02-28,7434.67986415727
