"date","load"
2011-01-01,5216.91354719351
2011-01-02,5224.65043309189
2011-01-03,5364.31845703242
2011-01-04,5401.11938145751
2011-01-05,5448.38587694149
2011-01-06,5481.11215001716
2011-01-07,5441.97483623115
2011-01-08,5548.85349875626
2011-01-09,5502.81073348274
2011-01-10,5466.77298193618
2011-01-11,5422.57053667027
2011-01-12,5414.75906610308
2011-01-13,5484.53996055369
2011-01-14,5385.45363897801
2011-01-15,5491.73818153935
2011-01-16,5592.82781008969
2011-01-17,5516.11636265776
2011-01-18,5403.99952877053
2011-01-19,5374.95072548941
2011-01-20,5349.44246550557
2011-01-21,5284.01259018416
2011-01-22,5397.42597984187
2011-01-23,5405.44567168825
2011-01-24,5323.15394232936
2011-01-25,5449.46856427153
2011-01-26,5483.84571586604
2011-01-27,5410.12221339951
2011-01-28,5251.62302785865
2011-01-29,5360.57860050265
2011-01-30,5501.97311820387
2011-01-31,5447.88640779454
2011-02-01,5459.77896914917
2011-02-02,5490.97188143533
2011-02-03,5539.76280656012
2011-02-04,5575.49315356122
2011-02-05,5569.79964762975
2011-02-06,5520.1972630881
2011-02-07,5418.53944947786
2011-02-08,5345.22268790329
2011-02-09,5317.53353714024
2011-02-10,5465.69732010515
2011-02-11,5532.12280379969
2011-02-12,5543.6791467237
2011-02-13,5425.86337902772
2011-02-14,5345.03937814698
2011-02-15,5357.32083899142
2011-02-16,5356.01572219352
2011-02-17,5386.8001746727
2011-02-18,5349.43015875207
2011-02-19,5324.32681876766
2011-02-20,5383.95537436052
2011-02-21,5356.51394877445
2011-02-22,5305.66404610902
2011-02-23,5347.13431808324
2011-02-24,5336.94404975691
2011-02-25,5322.05336007045
2011-02-26,5339.03045140411
2011-02-27,5325.40812842836
2011-02-28,5209.39883471721
