"date","load"
2011-01-01,5063.69855121187
2011-01-02,5008.85265469407
2011-01-03,5220.66200535417
2011-01-04,5249.29997800816
2011-01-05,5260.47236239826
2011-01-06,5254.18795340083
2011-01-07,5095.5262590375
2011-01-08,5296.62122098111
2011-01-09,5365.81678387245
2011-01-10,5433.70270032405
2011-01-11,5400.5297044763
2011-01-12,5409.97833410485
2011-01-13,5531.02093698579
2011-01-14,5425.75017634501
2011-01-15,5624.15925440907
2011-01-16,5855.11161495531
2011-01-17,5944.37843860003
2011-01-18,5833.03367116183
2011-01-19,5808.43835485304
2011-01-20,5923.43303190236
2011-01-21,5781.47334264314
2011-01-22,5948.74733183319
2011-01-23,5975.09518517361
2011-01-24,5966.87985404388
2011-01-25,6320.4939679624
2011-01-26,6456.36206358034
2011-01-27,6449.22435059592
2011-01-28,6100.0856480718
2011-01-29,6319.87652328476
2011-01-30,6775.20737118541
2011-01-31,6854.39339986419
2011-02-01,6875.15846331462
2011-02-02,6892.41577348916
2011-02-03,7086.38632324591
2011-02-04,7237.4937562353
2011-02-05,7446.78275135196
2011-02-06,7303.96538263752
2011-02-07,7269.95014388936
2011-02-08,7107.61369324811
2011-02-09,6958.25674888303
2011-02-10,7430.50556487494
2011-02-11,7526.99079699253
2011-02-12,7618.35035631828
2011-02-13,7452.01824634695
2011-02-14,7382.47455858353
2011-02-15,7427.31971104271
2011-02-16,7417.27976841305
2011-02-17,7569.99431403099
2011-02-18,7475.34082112014
2011-02-19,7360.12760248887
2011-02-20,7500.30226897588
2011-02-21,7589.83838371122
2011-02-22,7512.0317502134
2011-02-23,7657.84003677641
2011-02-24,7771.27317445045
2011-02-25,7635.17474024829
2011-02-26,7743.52813412762
2011-02-27,7642.92161181346
2011-02-28,7454.97302902732
