"date","load"
2011-01-01,5109.07271712132
2011-01-02,5155.81798728147
2011-01-03,5295.90021285578
2011-01-04,5224.90981971836
2011-01-05,5132.50869827493
2011-01-06,5184.2496750602
2011-01-07,5116.23468815112
2011-01-08,5295.05711903621
2011-01-09,5389.54201101941
2011-01-10,5469.13345508593
2011-01-11,5404.61882456938
2011-01-12,5393.7518972656
2011-01-13,5544.10953516815
2011-01-14,5423.97417038737
2011-01-15,5775.3137635068
2011-01-16,5948.48650435642
2011-01-17,6011.64308342111
2011-01-18,5902.18286978177
2011-01-19,5961.1873217786
2011-01-20,6084.89746142544
2011-01-21,6069.82252740442
2011-01-22,6213.48525809096
2011-01-23,6218.06064411972
2011-01-24,6223.3920403681
2011-01-25,6392.07409439186
2011-01-26,6527.5509541389
2011-01-27,6526.74489003505
2011-01-28,6391.46910839836
2011-01-29,6614.21200614107
2011-01-30,6801.4318604031
2011-01-31,6880.21691276091
2011-02-01,6879.24387378874
2011-02-02,6865.90472531717
2011-02-03,6914.31170350402
2011-02-04,6989.7777625088
2011-02-05,7215.75690292067
2011-02-06,7264.61031230543
2011-02-07,7161.76188504718
2011-02-08,7130.0649570115
2011-02-09,7070.83813270697
2011-02-10,7266.1179778031
2011-02-11,7327.41457136066
2011-02-12,7426.19268298527
2011-02-13,7342.41083963024
2011-02-14,7380.31996392278
2011-02-15,7381.60542726181
2011-02-16,7375.26500357681
2011-02-17,7459.15095509934
2011-02-18,7353.86418676034
2011-02-19,7526.1450911293
2011-02-20,7554.91997557022
2011-02-21,7572.32199942646
2011-02-22,7422.02090251872
2011-02-23,7497.13620714472
2011-02-24,7614.79346338041
2011-02-25,7546.80369009026
2011-02-26,7620.53885030028
2011-02-27,7613.25528012538
2011-02-28,7521.54519307815
