"date","load"
2011-01-01,5146.28760858682
2011-01-02,5214.63978104288
2011-01-03,5332.64726302395
2011-01-04,5261.6718570341
2011-01-05,5201.45876796197
2011-01-06,5343.85544980681
2011-01-07,5310.15829335246
2011-01-08,5462.35209742848
2011-01-09,5469.0390815222
2011-01-10,5471.94414485333
2011-01-11,5404.97311666634
2011-01-12,5398.45903479326
2011-01-13,5573.09067813202
2011-01-14,5520.04309414674
2011-01-15,5732.26495935626
2011-01-16,5802.6112451432
2011-01-17,5789.05815634492
2011-01-18,5711.8626963167
2011-01-19,5754.66310810135
2011-01-20,5864.0023910072
2011-01-21,5859.65478164996
2011-01-22,5916.75619312917
2011-01-23,5916.14744811032
2011-01-24,5928.28373455888
2011-01-25,5937.83392167414
2011-01-26,6006.41475967187
2011-01-27,6019.18150896917
2011-01-28,5994.36503497859
2011-01-29,6095.79488443929
2011-01-30,6138.82995299941
2011-01-31,6179.51231010427
2011-02-01,6158.54509063559
2011-02-02,6159.60444995881
2011-02-03,6163.72484194576
2011-02-04,6178.02639580306
2011-02-05,6328.18377683927
2011-02-06,6359.79852164497
2011-02-07,6288.58120004647
2011-02-08,6283.9644000436
2011-02-09,6272.33247404537
2011-02-10,6317.28843209919
2011-02-11,6332.95391628279
2011-02-12,6411.98844269217
2011-02-13,6403.7874092685
2011-02-14,6416.21233239074
2011-02-15,6385.25033356232
2011-02-16,6383.58902764959
2011-02-17,6418.4513952177
2011-02-18,6380.7473518245
2011-02-19,6539.36531842585
2011-02-20,6509.6637821997
2011-02-21,6481.845480781
2011-02-22,6382.41204520204
2011-02-23,6398.72998829381
2011-02-24,6463.97037284523
2011-02-25,6432.74950302578
2011-02-26,6502.59498567125
2011-02-27,6498.66002214698
2011-02-28,6460.35291015946
