"date","load"
2011-01-01,5094.94147966497
2011-01-02,5116.58795889786
2011-01-03,5232.83908942683
2011-01-04,5275.05087576661
2011-01-05,5348.86162337141
2011-01-06,5423.45784510649
2011-01-07,5439.16978167296
2011-01-08,5563.46217543748
2011-01-09,5566.70294250442
2011-01-10,5564.84352137875
2011-01-11,5572.92996419948
2011-01-12,5617.34390310669
2011-01-13,5698.88181125241
2011-01-14,5649.80492803474
2011-01-15,5799.07255319788
2011-01-16,5893.52652319843
2011-01-17,5882.9585718137
2011-01-18,5846.56538073185
2011-01-19,5883.82236630598
2011-01-20,5927.63280262345
2011-01-21,5918.20262712926
2011-01-22,6067.47968919708
2011-01-23,6087.13874060375
2011-01-24,6055.26352618694
2011-01-25,6170.34472424505
2011-01-26,6246.82162315754
2011-01-27,6263.35143138149
2011-01-28,6202.03193336059
2011-01-29,6358.97068687595
2011-01-30,6461.11394808988
2011-01-31,6436.52606218371
2011-02-01,6462.81336609849
2011-02-02,6519.6196546592
2011-02-03,6598.5163394733
2011-02-04,6654.47537179664
2011-02-05,6743.60395803511
2011-02-06,6733.15726628388
2011-02-07,6682.89899104687
2011-02-08,6652.6823822622
2011-02-09,6657.43279750237
2011-02-10,6780.20836929393
2011-02-11,6837.75486341006
2011-02-12,6914.68127861672
2011-02-13,6843.95573825665
2011-02-14,6796.82400151706
2011-02-15,6814.21129022032
2011-02-16,6827.18918217788
2011-02-17,6863.6519607705
2011-02-18,6842.32227155937
2011-02-19,6876.14791891418
2011-02-20,6904.10110851068
2011-02-21,6880.0931034743
2011-02-22,6850.66404770426
2011-02-23,6888.92080048231
2011-02-24,6899.67630948787
2011-02-25,6887.04498157427
2011-02-26,6934.51867524344
2011-02-27,6900.88724027769
2011-02-28,6807.32512357685
